basal_nitc_on_ratio,onbasalA1_off_ratio,A1_Aprime1_addon_ratio,A1_Aprime_prodon_ratio,r_prod_on,r_addon_byA1_B1,Hill_coefficient_n,r_onbasal_A1
5.58410381708287,0.805715197691163,3.66212955007408,3.35280700890218,738.813282223276,0.938788228759768,0.904101326362622,5.57088491715254
9.62262996871,0.0950462271232367,2.72346861757531,1.09435635392799,536.374940814574,0.600153295938707,3.80746478232502,9.724506024587
0.2760649799065,0.231263289252136,5.27413788427742,5.86929088888207,39.7315091993384,1.34719564061649,0.856526748546071,6.62152976928415
7.87299790701114,0.146168845596804,1.79325808970736,4.62439865509394,132.853085847831,1.95479971127428,7.38909423617172,9.21109377384858
6.88622379576748,0.888922821679294,8.02608065018378,2.92129732319764,587.446954986454,0.237697862945325,8.45001905444458,2.03294118525882
9.7595233822579,0.12365143833559,4.47693931011803,7.73101971645523,614.459702655666,1.58863928198267,2.12274443933257,7.08899528356291
1.17432002591963,0.646543949775476,7.78349877523466,6.56803839920176,261.629465814842,3.30420962036252,0.528544015108861,6.54658615129567
5.63837032851731,0.900336981349939,4.11678261963078,1.77368023175041,191.092611494271,1.08611707111461,2.55565086082122,2.04182927587588
0.220335794632327,0.390183002547421,9.79692050670233,6.13902029078838,147.728794684614,1.70156936281678,8.81957318665015,0.470123286353973
3.90035118168813,0.470428027136626,7.76936360134227,5.63801900485783,237.842417909748,0.110265581651101,1.12371443303478,1.71416923291443
4.6922009967994,0.0687654074920139,0.187510297792048,7.38348850477951,165.237217524707,1.17778465684525,4.02949125739279,7.60049441149296
4.76017055663586,0.0855004146144227,2.74869684592652,3.0449062663122,285.90781759124,2.10219455069044,1.62802690230543,4.9817197643779
3.09130865867945,0.0340445598179462,6.96154308749448,7.02738883495527,225.544390872334,0.337208037955637,3.69259587454576,6.43713009954348
0.555128382068729,0.973829886556342,5.59652253167325,5.60875193011763,842.263304462813,1.45694781093286,7.45684745111882,9.13744539550488
7.24402675720487,0.360928448671165,0.638355485662658,9.53012369581419,324.759938762586,3.0248241600958,0.25934193286837,6.56077698731087
9.68169296673516,0.749131565474241,0.913105086228792,7.85914401368197,340.937116183479,1.27751323043475,1.82787630885841,2.94650707610372
7.11037552538719,0.564118330028073,2.63081441923926,0.514563971177025,476.891817890804,3.42249389181451,7.28471485308813,4.33063869897662
4.57699495427924,0.842961079041182,1.3203782513646,6.67815599833526,241.531425805656,3.78534740110762,2.4805696441583,0.171077373774306
8.11719292916796,0.780835083962392,0.766597882243935,4.28342655522208,870.792117473282,3.23644611645725,6.5333614818231,3.38201468262964
8.52252235723162,0.199973296180913,1.89193632146991,0.383395104862656,9.7297496728476,0.895804458834631,8.15719673713066,3.91424243205207
4.53180431174582,0.940359446632392,9.40680650224326,4.63209047425304,195.373743637836,0.808722476114577,5.36014189984888,3.85143777296343
7.59865671268069,0.020697024223691,7.82819698478993,5.33947249797788,942.760485018649,2.79588028629961,3.82538657080522,6.33483589201614
1.56145986606407,0.105226900169546,2.28158125915293,1.88255695096573,398.642627697071,3.29843076004564,1.28209726144094,9.0824279225001
1.6387541931031,0.0105483662255929,3.67160117532995,3.7639975520564,206.335128347645,1.83951763037601,3.6011157118512,4.95322748563258
7.69710435653908,0.917989256465683,2.87796192782598,4.96217876004501,490.769160763827,3.27641897767677,1.39858590768253,1.11922344946494
4.66130318187776,0.779296293316024,1.41008043975034,1.17115001003389,235.121070236184,2.75670298922616,1.92600595765457,5.29380695785523
5.59701586670372,0.86395015990898,2.83135816779131,2.02284684446997,484.95914704095,4.26956820262982,6.06924366555708,0.719195209992833
6.30192850983518,0.0759743291701776,4.24291824799661,6.15829751228581,529.050909123639,3.62760914281104,7.3657486247397,9.34666665707081
8.63585127672647,0.373738224400041,4.07805349893861,8.43789166215678,139.934179266762,4.77670278376607,9.3667339809146,4.45653432675913
4.45747136328086,0.754181916067056,3.22290175677725,9.94335050714762,691.084936681775,2.97969529821503,8.90767773358581,5.06071703290921
6.00108199693776,0.371010335206216,0.798720802179504,0.109593851891878,467.370952425633,3.97756335486299,5.38034111247071,9.29624886897019
2.9624607825475,0.35320891708001,6.91635313592498,6.67276052156134,773.410881001912,3.88004783361228,8.75610407681989,7.99735018792449
2.83125890924081,0.658865172753404,0.329227901811366,1.7865296859196,630.90008218262,3.88557541280408,9.7821782299083,6.04832185397409
0.417474604329391,0.607830945704139,8.75937470649196,0.76004165000038,534.489323649189,2.60510474780717,4.04408068043974,2.14246495082527
0.879441446397886,0.802126512589895,0.929394544399002,8.94595377656793,898.222355314293,2.25471662978401,8.55373947475673,9.49972970329405
5.76576865424599,0.976945281483562,0.769661284747713,3.63038668294931,810.851456307273,4.33408425918885,2.12186622153478,9.57726611935256
3.06615938187885,0.0963967719038869,7.82586504756763,1.24713439448241,864.366821109365,3.46386516069165,2.06237501888535,4.6830795541965
8.82773261061512,0.199486650211108,3.35663047534985,4.25630667653503,470.884096675482,0.770705869402549,9.99274543231911,2.95455280802112
6.36334540540091,0.395673610956181,4.52425127524706,2.77269207025712,818.451101041733,2.48458148648689,0.631671101526968,9.58993998851238
3.32791040681631,0.509243513229741,2.85232606778165,9.49211859032326,661.593008120871,4.31028959394463,0.537430042978001,5.14313341510521
9.68355392707914,0.603263997069562,6.37721422396128,8.58445701865247,203.936734088949,3.56166980202425,3.44877431223634,2.65106265484088
0.638424794201984,0.173908649573424,7.82647404131253,3.90031255054203,88.5659727133003,4.81662076189836,5.81961547196508,6.42137074644076
0.585326081666657,0.760266082940612,2.7987090006345,7.25919302193341,151.470843027812,4.20807842982883,8.71696490335564,2.51384109707128
5.89767057663918,0.602629718283864,2.4905015787892,5.53063247531487,18.9990024290447,2.77374772592033,7.96244153805735,9.99157170317765
9.93214845243992,0.860770334663926,9.3031421118826,0.125565232455142,192.251182647792,0.723173824483956,8.61731600157314,1.8632015365925
9.06745330861588,0.630498367487295,7.57391235668108,8.93052264366567,869.117941543536,0.484479475666525,8.11398573565947,9.9177491454166
8.32141453103809,0.155190229954966,6.54527003082694,7.70905058219041,770.115096069453,2.94939520746954,0.793049518068906,9.11263714131032
2.05972742755849,0.227787533657046,6.25444101228091,9.50815957446024,644.892809953894,0.150910521159255,4.886282944448,3.6386284230989
0.797661870820386,0.491839173348673,7.45188238392819,5.04223955482298,810.734226360107,2.74082556037199,8.68500595949116,7.17304175713652
0.347276832827409,0.639896892062497,7.20721885414419,7.8854066675083,300.09993082879,2.02517390357426,8.56472703622836,9.05653820760725
8.37539326249667,0.128728367876926,1.20559679384303,8.24436123622527,323.977136421819,0.631666354594565,6.88296039463709,6.43487370792334
9.92814525503164,0.361827660750385,6.28066487515297,4.83165122634371,775.22933720167,4.5118932888936,9.07265148488872,0.520382032126149
8.01390221920778,0.646219249181313,2.63583333027031,7.18069622238037,994.386284381584,0.746467071279052,9.59671612234031,7.99546605879875
0.944845391592378,0.172600716448763,5.77240324937506,1.72501415276208,344.705136852138,4.08130811647087,8.75364981056572,1.92864304056456
7.74035299994402,0.405283781814046,4.32565823949477,3.24496218779787,971.155012870186,2.95971805317438,6.29066001166976,5.24703125377134
8.74634656620711,0.391342978667747,5.24469484496061,5.75172445748299,451.418171837508,3.70197024496895,1.91088237109104,4.86724223259283
9.56522350633663,0.578190559872862,0.816083368954158,3.85162186508505,903.346629481263,0.439430192021128,7.32300585793126,3.64250052286174
2.11282911800394,0.716516616333427,0.193914432858467,3.02306274909076,184.319129269057,3.46727594250593,0.71780235830132,8.50406036016503
0.692562463264051,0.0172519744822801,4.03229572768718,5.05764910854166,966.735538183354,4.84785126887444,5.13624761774809,0.716804551406378
4.47911349013931,0.642814944996656,2.94927364900717,2.81577670708642,193.27556667945,3.60558999035489,8.01610651517887,4.00736020873061
9.46358109138613,0.968925405309837,9.04975787651989,1.16587889769442,653.317139923083,3.62498262722272,7.34520760650411,7.11632486533851
9.86644456068648,0.334718020859667,5.02404234683873,2.00062982046473,510.648613887668,4.77605304817225,2.8367087672017,2.46920634537584
4.15635775086301,0.93981871907212,2.73095569560218,1.01264561983786,587.310322882555,4.65448652771001,9.69397753901256,6.8107553781493
7.23921293849029,0.322587321146382,7.15834831050338,6.08834824781871,348.20180572067,0.822175960419428,5.98779340817623,1.86610463651826
2.61961357750509,0.537143887994799,3.56648695335181,9.53775683177247,582.976163960672,1.11009941915942,0.881804363257492,5.08018148213778
3.8789472107233,0.513088408226663,8.05879905517702,3.10205228757283,787.581279958035,1.92001350901463,8.13434962992169,5.29051892272259
6.19493904455078,0.299887597574582,3.12325613648894,3.22532725440995,227.989315190988,2.69439233147729,1.97639207877669,7.85738301578922
9.62797900234913,0.842696662746776,5.38977165780897,1.98511564369238,923.723823041065,3.23568778280269,7.01876026560312,6.20528286948106
4.76848036948497,0.0762900736035542,8.85811716934613,4.07817000669087,801.439570112891,1.89736120649599,5.58333752200024,3.58162569426445
5.91657838217479,0.392447291615791,1.6034190366401,7.16750266222791,36.8226184161194,4.94806929258711,1.44829115383214,2.22867995840596
7.15053246257553,0.200117621892929,6.52766219826285,2.47190190819662,170.919814653083,0.795054256145617,8.1023236744926,6.86129662317606
3.21629991782468,0.0837829234833983,2.92318454157468,3.04257926179111,218.424218864606,3.87660312861479,1.12036738521381,0.720105218155957
0.758065460755016,0.147633811155425,7.08838943780187,2.43160004416508,75.2631071916578,4.6272273720487,8.29119694281715,7.35761883488102
3.84748103223772,0.895176575944012,4.06909308299732,2.56317622768107,853.3684202502,1.59267174785846,5.89990832373214,0.144185292642395
9.1080168365519,0.996826569685191,4.26070041199352,3.45881743667086,655.084408793055,2.88740535460035,1.23963172491547,8.26535006681831
4.41356483125492,0.0650699379412298,5.96297270916903,7.33643421989667,306.194882441531,0.524981211020998,4.89757340650039,6.31137344032438
2.69539037792676,0.135334438348564,6.956994360402,7.56842390422603,213.852485324184,2.07922222310565,9.98314907884194,5.53012612827289
2.75585192427005,0.913916695792374,0.989132635987451,1.0998819500456,934.620074938858,0.761954580709062,7.14527294451605,4.1104886025065
5.88356491683353,0.446509042170752,6.74458584101545,4.55987452445887,595.863267769122,1.99066267198295,9.40372436740328,3.6035509365316
7.36910953536631,0.261186508732424,5.38426096158489,7.31700687060955,645.766621062802,3.61116897206743,3.13418776288311,3.30877919533009
7.96413437893025,0.664449831925005,0.965958285734298,8.68972348071153,467.008466034106,2.07290782464747,6.23569115298939,8.2940793240059
4.95194917470559,0.347732325348301,5.55270392007261,6.03713126142679,457.134789961026,4.55994417333963,4.38668366189743,7.77684228588787
9.20149195046531,0.864850716232768,9.52410841252251,5.16136760077637,992.085832198242,4.64962651531262,2.26317181603778,0.481030876605906
1.67190867488686,0.814139660124823,8.35973875135915,4.96343934566322,884.686512396551,3.50083138409125,4.32425053492164,1.71185989445959
3.2038933452691,0.621213197885538,3.0194416265139,1.81841818606746,433.926850930039,1.92217593724831,2.78471863560528,9.25551637806204
6.55484039503791,0.766223105917378,1.79450016357961,9.917085515619,155.953522782457,3.19383400539172,6.15804864569154,0.391714397547937
5.96467318992295,0.878416197991063,2.93380251349036,8.14534057016125,548.222342490148,4.21978679351592,4.30998979694218,5.55074983577476
6.56466217262841,0.792449910806709,0.571840950871355,5.18905029697919,566.096327743207,3.93373731236788,1.93146036183984,1.21634010454434
5.57836370422446,0.49257503628217,1.22210234065717,1.26128350535129,195.966015422492,1.81601617668141,5.80351951416568,0.885833273323497
5.58493874035855,0.643455505932169,7.55658093527989,5.8583861185407,609.671079730448,0.81481439337884,7.11000436781647,6.19503795385028
6.22525808564535,0.949403605041638,1.15484177675783,9.80421703508862,748.570703311867,3.79811674102306,5.41089285802857,2.20458419029018
9.14492483731901,0.722469222083925,2.03332891935747,2.78655103864067,48.8280486535183,0.158403729440312,7.25340477529195,8.35908576621212
0.705060855592016,0.875047844025401,9.09019811353261,1.89462463272875,602.796884773411,2.42303695064566,5.7141980893468,5.53073463299081
8.86093106105677,0.648087433143195,4.28281923303697,2.38856962407235,471.981871999084,1.45907833837074,4.9731517089334,6.62881540938835
6.81973344863878,0.0102592787458008,2.81078785375817,5.38682924223348,852.979719506062,0.800503635320544,3.52489023182937,3.68336997117054
9.44485568662266,0.0695951308086673,7.06123572615899,9.10771119499116,643.734306808285,0.27793970902481,2.82617694157983,5.09390093797474
9.2901893810423,0.362188962550093,6.49444071316208,0.721963395149097,181.579784012494,4.80583729569426,7.25404325181312,1.80996316483854
1.3675770946978,0.336685317017518,1.21128283114992,3.12417743589095,403.717431918277,4.78468081071003,5.39065998317977,0.509994200303876
8.50310983625579,0.832486341408022,2.77958769401691,7.91146664385682,622.435090168036,0.31247137428045,6.36717019759904,4.87285174375845
3.50215506641874,0.58947059941759,8.24077270593962,6.59548709801365,203.298953972344,3.67371180537913,3.89752894741942,5.84778019469508
8.30481692821138,0.637289807608613,1.88872864552069,5.25846084153146,575.917852169643,3.21882295325611,6.40644802018579,4.49061384721265
6.16903068313254,0.519148678326637,4.4257416446292,6.51531875491967,874.165010995745,1.73568034565752,2.21387179089731,3.43714496860538
8.75592653652712,0.253656295688176,9.44157027064355,4.94875663173521,743.014271429453,4.43661969720795,2.47487126550378,5.82545484501283
0.696490903126834,0.564940376360061,5.69110124155898,3.57105114783831,651.33698934408,0.811167002268997,6.2259958674536,9.72611940746247
1.11040697176278,0.467378443796912,6.29113971387213,2.7566592767308,80.0423022988441,0.452567788462969,0.169579512316424,2.99264375751049
8.97457456643039,0.398127465191533,6.14070716177315,9.92617469615827,418.335602008079,3.9487563641698,8.94427047509491,5.06545574073068
5.86230296757471,0.457586205811665,3.41688842793737,1.5358668779417,350.332900917614,3.54186483993261,8.028098000048,0.438310041409566
9.12595954860014,0.672174276622196,4.34772933860318,6.57146557104626,516.565274051671,1.12759384109515,7.96726760449221,8.10156583155907
7.21825392797527,0.632483745690187,6.34338467405885,0.549150401583116,448.312973654033,3.73321187030432,4.46948984563005,1.78476298626796
1.56992752317637,0.641897628696732,1.39780930538397,8.61674003108235,377.640648715091,0.574590390817536,6.34307431733645,4.00446025355116
7.48288731103352,0.111405580475522,9.3061890015444,0.316330820093521,582.153038313859,0.222177586656361,6.65505057146273,6.18738984143007
7.63587584588178,0.760844347360603,9.74820288114562,3.56326131863605,338.418874483675,4.25923048901561,3.37194806738727,6.67747551180684
5.69450799261884,0.206337219739063,0.977236710086924,8.74631729282214,429.483544494553,2.49650902212721,9.89785342547312,3.24021384917523
1.43583531710885,0.137344987672605,6.41618240944926,2.19557572412837,232.123044576378,0.649172064678735,9.15403322879134,2.54454148768445
7.55459918251637,0.852132721827762,7.64867986206689,4.63544694382351,231.135165911144,4.30321424078829,9.17973543095354,4.63816041965841
8.35958279007132,0.665794468199906,2.57442898897201,7.47475380051166,287.087873676376,2.84635515933502,1.60484425489301,6.29667521130585
1.0640242305713,0.638749769946093,1.61879828260566,9.44318453938684,123.555138686597,0.958607212686592,5.5502565746507,0.623935660391336
6.98036758253383,0.297571111821405,5.28221947084755,9.07546288709341,818.35204341146,2.63027669718547,8.8727928352534,0.524469716357428
5.79461274360804,0.984535104590593,7.26057740879667,5.07213634908983,449.243456443628,0.881293704162148,5.58176375234972,8.83921936736161
0.844485621653249,0.216014668116932,6.48690888630518,4.25899863548635,66.7563651191654,4.58045923170124,9.31110403829291,3.3536518337486
4.26858012048956,0.554726845950066,2.56672700037626,9.83645123982975,833.346945621109,4.14171735012246,9.47197530918732,4.29930320050121
8.52464621320139,0.756024495461435,4.77871098905405,9.36664413994442,20.9866990235862,3.32355755520187,8.25588210914682,8.31985443881484
1.72798998227581,0.818319405087691,5.75995959993596,8.21450532286783,262.48745315966,1.05067315761525,5.31978418477315,1.49552096578335
6.77360870283967,0.637085338650754,8.22219662175522,2.42865934265745,971.357020995487,3.57746088568326,7.90846864879442,7.70431196114135
2.82597656991087,0.858434123685446,3.55915989382532,7.99515472209615,374.467723897409,3.42352855227581,6.30932727070408,7.69434190423228
3.15140721276652,0.531857758765608,5.16206836253432,9.79303121164437,800.461677497144,3.16996821902559,9.03979189804049,4.06167645870754
2.03094223583585,0.838456746008244,3.75876466610978,9.81018478632067,201.591764250692,4.02304034986958,1.51044541458336,3.34851565815995
0.51489865255137,0.012562077692306,4.59625659615208,5.43273300188057,286.113969239421,0.546820911555133,2.38392026162258,4.30476560211873
2.36082541902447,0.900414878490641,1.92643182006482,5.48131134812071,323.854881144661,1.35716660238359,9.75682878956332,5.95904752691767
6.41743589789938,0.61446647641082,0.447957054031465,9.39819132361593,20.1662782184659,4.08627622011184,7.27475920657605,0.390563103794799
7.45061694511056,0.0727471143715392,1.23848155384538,7.09417815079864,26.1315328901697,0.980426844634671,7.03663527413717,1.55716802713302
5.93700908830537,0.223633612230208,4.48212310792706,0.501365477663851,733.123630619526,3.37117729042638,8.16093248216983,4.90808923801431
0.67236988956978,0.984952557383096,2.85194349563216,4.01889489991081,241.578125114838,4.74588706969296,6.95221924003318,5.66315833214906
3.90641303789453,0.598555074318503,5.58618494278965,3.64651963213177,918.164592962941,1.91020520049037,0.372841724191486,6.77077445514199
2.84247855841817,0.915886136455225,1.91793943993712,8.17400720386898,133.863097332575,1.93923111093981,2.30400523458098,9.73390945015625
6.01481170726289,0.442856413124054,5.76345674323843,1.92293469912683,786.631758542812,3.01125898646375,0.175362640421893,0.776911637818753
7.72467569464843,0.964828475827318,7.64646178272908,7.57509377683848,203.133422121167,0.691286214365296,2.07430580493214,4.61793004437078
2.83643726335645,0.215730679033445,9.2032259783766,8.6611152375473,649.023219980753,2.64047774625888,5.25586892788252,4.20884610408392
7.73157904323203,0.695617072270474,6.8018241203326,1.20154406985059,879.084007390588,2.52968837235533,7.03349890980866,3.24964185841481
2.88464359415657,0.234856227897974,4.15679023828764,2.46028779996372,555.313334435129,4.24559110739626,7.9044384962874,4.6344420990204
6.80023392345754,0.449765399024232,5.83167631809701,6.69774077589696,332.665816122086,0.448224544973527,3.37982779902364,9.10131868237382
2.26624084966046,0.27265071985424,0.655084519432922,4.74729919933051,551.618233008026,4.64566566589518,6.00516648202428,6.06936383437633
1.83758727029291,0.529744109799057,2.84459858325095,4.10012005919416,531.34532751937,0.33043371409661,7.49893623137738,6.96095712139248
5.76467215549049,0.741941980911947,2.2639757726443,5.89342063911197,399.153231073765,1.52344475181981,1.62520431237977,1.75237690178471
8.4821066690568,0.0301557174765107,9.31555621672466,1.10855431749625,67.4279279749755,3.43086733936793,9.63871761133189,0.964915434406566
0.103451308959881,0.951648232191676,4.40312573873802,9.70765160307198,815.766229843617,3.33490291317975,1.70721872594709,4.34194660044184
5.48087426788348,0.212649140613688,3.22876215356568,2.22413429273223,86.9523773248316,4.00934018930225,2.75596367789147,9.95696087291376
6.80976350014437,0.133314932871734,7.66837158751789,7.05697327450484,673.822479912896,3.08125854060169,1.8787425666001,3.6498107313663
9.10432159317563,0.489402003194641,0.796209222681874,5.37343475647458,364.28986295952,4.1946582317975,1.7365094189139,3.22193085942514
2.66914984006204,0.565796823352387,9.03546485890085,5.07737573885444,760.317100357279,2.03108671381468,7.82980115744014,5.4622860910977
9.88306040906324,0.16094498797592,4.88563090040974,8.68517927488689,537.944906816449,0.915965708566311,9.92282429972389,1.08001300212297
0.422273912181912,0.796742664403943,8.88187168673187,7.31782395716435,51.9490194463582,2.83256479856304,7.70952515212983,7.18133852291921
7.61669270073363,0.0546814607043985,2.38184619639135,0.407499706949427,754.197631995631,4.30053942943711,2.79811943055308,1.17780513067257
5.02499077902688,0.287546798590992,6.62409428222904,8.18906726253948,699.969867890178,1.91743576417418,0.381067502713695,2.1389135720416
2.46294436754551,0.865315612758136,8.11972554368257,9.0684383244023,448.546031641101,2.66581691752652,7.03522370419139,3.38913667554641
6.88298393815776,0.447157742806383,9.82384541919039,8.12898505113724,317.66019430193,3.64390582473607,6.81958778482554,4.49940310021702
9.40721178375018,0.737117477159288,9.02080186459699,0.910945407430693,273.28434273279,1.82515342636552,2.80913397315012,1.00346045849049
4.79355637040439,0.528158411010719,1.82563227593425,5.31171824941485,174.168960818625,4.07193927467627,0.620978963436834,7.50101098644186
