0.43222,0.43222,0.43222,0.43222,0.03683,0.03683,0.03683,0.03683,0.32498,0.83188,0.51347,0.026772,0.026772,0.026772,64.361,64.361,64.361,0.011522,0.0099783,0.008632,377.65,377.65,377.65,377.65,0.58228,0.58228,0.58228,0.58228
0.75884,0.75884,0.75884,0.75884,0.057964,0.057964,0.057964,0.057964,0.3054,0.24224,0.99185,0.09593,0.09593,0.09593,51.111,51.111,51.111,0.030376,0.0069802,0.0074486,334.56,334.56,334.56,334.56,2.2252,2.2252,2.2252,2.2252
0.57657,0.57657,0.57657,0.57657,0.077143,0.077143,0.077143,0.077143,0.64799,0.71914,0.31236,0.060031,0.060031,0.060031,46.372,46.372,46.372,0.097213,0.0068813,0.0019981,173.29,173.29,173.29,173.29,3.1574,3.1574,3.1574,3.1574
0.32897,0.32897,0.32897,0.32897,0.069371,0.069371,0.069371,0.069371,0.38534,0.84758,0.83383,0.081811,0.081811,0.081811,36.861,36.861,36.861,0.02591,0.0030738,0.0087824,87.401,87.401,87.401,87.401,8.9218,8.9218,8.9218,8.9218
0.74903,0.74903,0.74903,0.74903,0.090817,0.090817,0.090817,0.090817,0.94063,0.6644,0.25658,0.097887,0.097887,0.097887,5.7933,5.7933,5.7933,0.031356,0.0047647,0.0010663,23.891,23.891,23.891,23.891,0.23259,0.23259,0.23259,0.23259
0.28345,0.28345,0.28345,0.28345,0.052556,0.052556,0.052556,0.052556,0.33288,0.3044,0.98851,0.047005,0.047005,0.047005,70.877,70.877,70.877,0.09138,0.00051181,0.0099245,191.13,191.13,191.13,191.13,2.9769,2.9769,2.9769,2.9769
0.53794,0.53794,0.53794,0.53794,0.045856,0.045856,0.045856,0.045856,0.53536,0.5166,0.46166,0.086453,0.086453,0.086453,66.278,66.278,66.278,0.022067,0.0028071,0.0017242,388.76,388.76,388.76,388.76,7.0947,7.0947,7.0947,7.0947
0.99509,0.99509,0.99509,0.99509,0.022352,0.022352,0.022352,0.022352,0.30815,0.38174,0.8799,0.021143,0.021143,0.021143,34.442,34.442,34.442,0.029464,0.0098093,0.0071499,766.65,766.65,766.65,766.65,7.4702,7.4702,7.4702,7.4702
0.975,0.975,0.975,0.975,0.083573,0.083573,0.083573,0.083573,0.83384,0.75876,0.51424,0.095024,0.095024,0.095024,16.938,16.938,16.938,0.091009,0.0052887,0.004481,98.8,98.8,98.8,98.8,0.88551,0.88551,0.88551,0.88551
0.90633,0.90633,0.90633,0.90633,0.03544,0.03544,0.03544,0.03544,0.78587,0.52467,0.45894,0.054432,0.054432,0.054432,53.952,53.952,53.952,0.09991,0.007047,0.0095698,689.89,689.89,689.89,689.89,6.4003,6.4003,6.4003,6.4003
0.82707,0.82707,0.82707,0.82707,0.028522,0.028522,0.028522,0.028522,0.73188,0.39568,0.43052,0.08976,0.08976,0.08976,65.467,65.467,65.467,0.021627,0.0078233,0.0012437,949.2,949.2,949.2,949.2,4.1446,4.1446,4.1446,4.1446
0.77867,0.77867,0.77867,0.77867,0.043355,0.043355,0.043355,0.043355,0.45823,0.27994,0.44167,0.015952,0.015952,0.015952,18.765,18.765,18.765,0.023749,0.0033197,0.0034698,168.52,168.52,168.52,168.52,5.8741,5.8741,5.8741,5.8741
0.44064,0.44064,0.44064,0.44064,0.096783,0.096783,0.096783,0.096783,0.61852,0.33002,0.35058,0.050596,0.050596,0.050596,12.171,12.171,12.171,0.071731,0.003806,0.0060932,27.706,27.706,27.706,27.706,3.366,3.366,3.366,3.366
0.89041,0.89041,0.89041,0.89041,0.0042398,0.0042398,0.0042398,0.0042398,0.77034,0.10912,0.30376,0.019673,0.019673,0.019673,3.3644,3.3644,3.3644,0.056058,0.0012119,0.0076233,353.28,353.28,353.28,353.28,8.6182,8.6182,8.6182,8.6182
0.089107,0.089107,0.089107,0.089107,0.029589,0.029589,0.029589,0.029589,0.82268,0.9913,0.14476,0.064364,0.064364,0.064364,13.447,13.447,13.447,0.050941,0.0095351,0.0064062,20.247,20.247,20.247,20.247,0.63326,0.63326,0.63326,0.63326
0.68979,0.68979,0.68979,0.68979,0.064057,0.064057,0.064057,0.064057,0.47558,0.15001,0.17965,0.087641,0.087641,0.087641,42.038,42.038,42.038,0.044646,0.0090982,0.0084006,226.34,226.34,226.34,226.34,4.5886,4.5886,4.5886,4.5886
0.24303,0.24303,0.24303,0.24303,0.064447,0.064447,0.064447,0.064447,0.33412,0.26743,0.21957,0.040273,0.040273,0.040273,52.935,52.935,52.935,0.0063195,0.0060648,0.0076564,99.809,99.809,99.809,99.809,4.4116,4.4116,4.4116,4.4116
0.51752,0.51752,0.51752,0.51752,0.074564,0.074564,0.074564,0.074564,0.59502,0.17005,0.67146,0.08042,0.08042,0.08042,26.287,26.287,26.287,0.054472,0.0066561,0.0033971,91.225,91.225,91.225,91.225,4.041,4.041,4.041,4.041
0.068128,0.068128,0.068128,0.068128,0.098708,0.098708,0.098708,0.098708,0.71653,0.69666,0.47348,0.074517,0.074517,0.074517,98.954,98.954,98.954,0.01985,0.0077287,0.0048392,34.149,34.149,34.149,34.149,6.9835,6.9835,6.9835,6.9835
0.052746,0.052746,0.052746,0.052746,0.024698,0.024698,0.024698,0.024698,0.25596,0.95662,0.20891,0.092266,0.092266,0.092266,25.173,25.173,25.173,0.032869,0.0039398,0.0048581,26.88,26.88,26.88,26.88,3.9423,3.9423,3.9423,3.9423
0.46896,0.46896,0.46896,0.46896,0.02088,0.02088,0.02088,0.02088,0.22884,0.18105,0.29137,0.051563,0.051563,0.051563,42.536,42.536,42.536,0.087565,0.0033995,0.0023344,477.67,477.67,477.67,477.67,2.8826,2.8826,2.8826,2.8826
0.73726,0.73726,0.73726,0.73726,0.043775,0.043775,0.043775,0.043775,0.5108,0.22818,0.56708,0.066993,0.066993,0.066993,75.063,75.063,75.063,0.073029,0.0017888,0.0019549,632.11,632.11,632.11,632.11,4.7997,4.7997,4.7997,4.7997
0.59051,0.59051,0.59051,0.59051,0.0064123,0.0064123,0.0064123,0.0064123,0.62812,0.41808,0.81079,0.032744,0.032744,0.032744,53.912,53.912,53.912,0.034972,0.0023307,0.0071203,2482.4,2482.4,2482.4,2482.4,3.4075,3.4075,3.4075,3.4075
0.96759,0.96759,0.96759,0.96759,0.0091326,0.0091326,0.0091326,0.0091326,0.797,0.14388,0.53777,0.099252,0.099252,0.099252,18.219,18.219,18.219,0.0052123,0.0040157,0.0068645,965.16,965.16,965.16,965.16,2.5243,2.5243,2.5243,2.5243
0.39355,0.39355,0.39355,0.39355,0.058622,0.058622,0.058622,0.058622,0.67026,0.19516,0.14785,0.037072,0.037072,0.037072,78.631,78.631,78.631,0.015418,0.0085049,0.0013478,263.94,263.94,263.94,263.94,1.1421,1.1421,1.1421,1.1421
0.93118,0.93118,0.93118,0.93118,0.068903,0.068903,0.068903,0.068903,0.9027,0.34942,0.19914,0.062666,0.062666,0.062666,4.8971,4.8971,4.8971,0.059726,0.002968,0.0065754,33.09,33.09,33.09,33.09,9.9542,9.9542,9.9542,9.9542
0.60418,0.60418,0.60418,0.60418,0.074076,0.074076,0.074076,0.074076,0.54758,0.93702,0.75946,0.017856,0.017856,0.017856,93.675,93.675,93.675,0.048504,0.0096559,0.0031797,382.02,382.02,382.02,382.02,5.3494,5.3494,5.3494,5.3494
0.81671,0.81671,0.81671,0.81671,0.067587,0.067587,0.067587,0.067587,0.1627,0.26043,0.91892,0.077904,0.077904,0.077904,69.143,69.143,69.143,0.010261,0.005136,0.0096149,417.76,417.76,417.76,417.76,5.3053,5.3053,5.3053,5.3053
0.30819,0.30819,0.30819,0.30819,0.057235,0.057235,0.057235,0.057235,0.77984,0.2458,0.39064,0.057873,0.057873,0.057873,11.579,11.579,11.579,0.032587,0.0027393,0.0028794,31.173,31.173,31.173,31.173,8.8885,8.8885,8.8885,8.8885
0.50226,0.50226,0.50226,0.50226,0.040294,0.040294,0.040294,0.040294,0.87636,0.92884,0.28253,0.043818,0.043818,0.043818,60.675,60.675,60.675,0.077737,0.0021339,0.0054787,378.15,378.15,378.15,378.15,7.2621,7.2621,7.2621,7.2621
0.6645,0.6645,0.6645,0.6645,0.071673,0.071673,0.071673,0.071673,0.97883,0.51118,0.42114,0.055862,0.055862,0.055862,61.749,61.749,61.749,0.042407,0.008686,0.0060387,286.24,286.24,286.24,286.24,8.5996,8.5996,8.5996,8.5996
0.12772,0.12772,0.12772,0.12772,0.08761,0.08761,0.08761,0.08761,0.26696,0.91355,0.4782,0.056605,0.056605,0.056605,74.511,74.511,74.511,0.058885,0.0083638,0.0033295,54.312,54.312,54.312,54.312,0.70094,0.70094,0.70094,0.70094
0.18731,0.18731,0.18731,0.18731,0.0037157,0.0037157,0.0037157,0.0037157,0.67974,0.10493,0.13512,0.091808,0.091808,0.091808,97.696,97.696,97.696,0.07717,0.0011351,0.0091677,2462.4,2462.4,2462.4,2462.4,5.6891,5.6891,5.6891,5.6891
0.89422,0.89422,0.89422,0.89422,0.0055292,0.0055292,0.0055292,0.0055292,0.76569,0.61988,0.27312,0.039,0.039,0.039,50.668,50.668,50.668,0.012567,0.0093902,0.0098857,4097.2,4097.2,4097.2,4097.2,1.2235,1.2235,1.2235,1.2235
0.16198,0.16198,0.16198,0.16198,0.035776,0.035776,0.035776,0.035776,0.49416,0.53589,0.40318,0.057683,0.057683,0.057683,27.809,27.809,27.809,0.043982,0.0013138,0.0080582,62.955,62.955,62.955,62.955,2.578,2.578,2.578,2.578
0.71292,0.71292,0.71292,0.71292,0.047902,0.047902,0.047902,0.047902,0.65648,0.13439,0.50102,0.020436,0.020436,0.020436,99.933,99.933,99.933,0.076062,0.0085587,0.0025201,743.64,743.64,743.64,743.64,1.8369,1.8369,1.8369,1.8369
0.19575,0.19575,0.19575,0.19575,0.049257,0.049257,0.049257,0.049257,0.35936,0.56297,0.94251,0.063406,0.063406,0.063406,87.106,87.106,87.106,0.0047945,0.0074687,0.0067674,173.08,173.08,173.08,173.08,0.14814,0.14814,0.14814,0.14814
0.69458,0.69458,0.69458,0.69458,0.032246,0.032246,0.032246,0.032246,0.28828,0.98009,0.33826,0.01163,0.01163,0.01163,96.699,96.699,96.699,0.09328,0.007222,0.0088171,1041.4,1041.4,1041.4,1041.4,2.8421,2.8421,2.8421,2.8421
0.34435,0.34435,0.34435,0.34435,0.03073,0.03073,0.03073,0.03073,0.57839,0.58723,0.68546,0.031296,0.031296,0.031296,77.085,77.085,77.085,0.025177,0.0076319,0.0029891,431.89,431.89,431.89,431.89,6.1245,6.1245,6.1245,6.1245
0.55786,0.55786,0.55786,0.55786,0.046682,0.046682,0.046682,0.046682,0.2353,0.28776,0.95004,0.090492,0.090492,0.090492,44.948,44.948,44.948,0.069236,0.0064065,0.0035746,268.57,268.57,268.57,268.57,2.1243,2.1243,2.1243,2.1243
0.075631,0.075631,0.075631,0.075631,0.019902,0.019902,0.019902,0.019902,0.85191,0.90986,0.52325,0.069262,0.069262,0.069262,7.4933,7.4933,7.4933,0.079536,0.0030113,0.00048973,14.238,14.238,14.238,14.238,6.1439,6.1439,6.1439,6.1439
0.80072,0.80072,0.80072,0.80072,0.062833,0.062833,0.062833,0.062833,0.25007,0.44914,0.24305,0.073001,0.073001,0.073001,94.123,94.123,94.123,0.01678,0.0075821,0.0051599,599.74,599.74,599.74,599.74,7.8103,7.8103,7.8103,7.8103
0.65973,0.65973,0.65973,0.65973,0.050242,0.050242,0.050242,0.050242,0.99418,0.48246,0.56835,0.021997,0.021997,0.021997,76.045,76.045,76.045,0.083183,0.002501,0.0066637,499.27,499.27,499.27,499.27,7.3834,7.3834,7.3834,7.3834
0.91923,0.91923,0.91923,0.91923,0.042097,0.042097,0.042097,0.042097,0.86956,0.20633,0.86466,0.011806,0.011806,0.011806,31.498,31.498,31.498,0.074462,0.00040451,0.007941,343.89,343.89,343.89,343.89,5.0394,5.0394,5.0394,5.0394
0.22713,0.22713,0.22713,0.22713,0.06061,0.06061,0.06061,0.06061,0.18943,0.29021,0.84572,0.088895,0.088895,0.088895,88.176,88.176,88.176,0.0097969,0.0040673,0.0040293,165.21,165.21,165.21,165.21,1.6491,1.6491,1.6491,1.6491
0.27161,0.27161,0.27161,0.27161,0.051532,0.051532,0.051532,0.051532,0.21096,0.70588,0.78256,0.04479,0.04479,0.04479,2.6046,2.6046,2.6046,0.098118,0.0055991,0.00037127,6.864,6.864,6.864,6.864,9.2277,9.2277,9.2277,9.2277
0.95861,0.95861,0.95861,0.95861,0.018066,0.018066,0.018066,0.018066,0.55673,0.87888,0.55138,0.027463,0.027463,0.027463,40.43,40.43,40.43,0.039121,0.007245,0.0042044,1072.6,1072.6,1072.6,1072.6,3.7078,3.7078,3.7078,3.7078
0.87803,0.87803,0.87803,0.87803,0.081677,0.081677,0.081677,0.081677,0.72924,0.46477,0.37398,0.046133,0.046133,0.046133,90.183,90.183,90.183,0.061272,0.0065905,0.0091046,484.73,484.73,484.73,484.73,2.7055,2.7055,2.7055,2.7055
0.45038,0.45038,0.45038,0.45038,0.010648,0.010648,0.010648,0.010648,0.92087,0.33498,0.91924,0.079254,0.079254,0.079254,21.079,21.079,21.079,0.054015,0.0064874,0.0038798,445.79,445.79,445.79,445.79,3.628,3.628,3.628,3.628
0.2973,0.2973,0.2973,0.2973,0.027666,0.027666,0.027666,0.027666,0.2022,0.61183,0.82642,0.014625,0.014625,0.014625,40.154,40.154,40.154,0.04337,0.0042035,0.0040989,215.74,215.74,215.74,215.74,7.6818,7.6818,7.6818,7.6818
0.45897,0.45897,0.45897,0.45897,0.01755,0.01755,0.01755,0.01755,0.3726,0.86722,0.36358,0.087052,0.087052,0.087052,38.348,38.348,38.348,0.081073,0.0091694,0.0044289,501.43,501.43,501.43,501.43,0.44991,0.44991,0.44991,0.44991
0.79137,0.79137,0.79137,0.79137,0.091851,0.091851,0.091851,0.091851,0.68873,0.8214,0.81511,0.01892,0.01892,0.01892,26.665,26.665,26.665,0.01944,0.0017453,0.00016631,114.87,114.87,114.87,114.87,6.6328,6.6328,6.6328,6.6328
0.94546,0.94546,0.94546,0.94546,0.054848,0.054848,0.054848,0.054848,0.36713,0.76775,0.44918,0.060798,0.060798,0.060798,8.1268,8.1268,8.1268,0.092796,0.0042676,0.0037101,70.043,70.043,70.043,70.043,2.394,2.394,2.394,2.394
0.52933,0.52933,0.52933,0.52933,0.008706,0.008706,0.008706,0.008706,0.46713,0.66847,0.6543,0.012816,0.012816,0.012816,57.223,57.223,57.223,0.040283,0.0089502,0.0078831,1739.6,1739.6,1739.6,1739.6,1.4992,1.4992,1.4992,1.4992
0.64826,0.64826,0.64826,0.64826,0.038173,0.038173,0.038173,0.038173,0.40354,0.36931,0.95928,0.065888,0.065888,0.065888,9.485,9.485,9.485,0.063854,0.0035166,0.0056751,80.537,80.537,80.537,80.537,1.3258,1.3258,1.3258,1.3258
0.48462,0.48462,0.48462,0.48462,0.072606,0.072606,0.072606,0.072606,0.34468,0.63096,0.7481,0.036352,0.036352,0.036352,5.9382,5.9382,5.9382,0.064925,0.0061818,0.0053845,19.818,19.818,19.818,19.818,5.5158,5.5158,5.5158,5.5158
0.70925,0.70925,0.70925,0.70925,0.055562,0.055562,0.055562,0.055562,0.84358,0.65163,0.64873,0.061818,0.061818,0.061818,72.419,72.419,72.419,0.095061,0.0087741,0.0061981,462.22,462.22,462.22,462.22,7.9031,7.9031,7.9031,7.9031
0.49127,0.49127,0.49127,0.49127,0.013156,0.013156,0.013156,0.013156,0.29619,0.15619,0.69942,0.070348,0.070348,0.070348,24.34,24.34,24.34,0.013657,0.0014532,0.0045801,454.45,454.45,454.45,454.45,5.9519,5.9519,5.9519,5.9519
0.043577,0.043577,0.043577,0.043577,0.054228,0.054228,0.054228,0.054228,0.86004,0.12693,0.79646,0.028119,0.028119,0.028119,32.995,32.995,32.995,0.094118,0.0054785,0.0025808,13.257,13.257,13.257,13.257,7.9472,7.9472,7.9472,7.9472
0.039083,0.039083,0.039083,0.039083,0.078399,0.078399,0.078399,0.078399,0.60719,0.72768,0.26578,0.094291,0.094291,0.094291,33.746,33.746,33.746,0.048777,0.0032461,0.0028542,8.4113,8.4113,8.4113,8.4113,2.0193,2.0193,2.0193,2.0193
0.29165,0.29165,0.29165,0.29165,0.012071,0.012071,0.012071,0.012071,0.52061,0.81701,0.77411,0.064928,0.064928,0.064928,67.531,67.531,67.531,0.09609,0.00087564,0.00059638,815.86,815.86,815.86,815.86,4.7162,4.7162,4.7162,4.7162
0.84388,0.84388,0.84388,0.84388,0.032916,0.032916,0.032916,0.032916,0.56404,0.77639,0.61843,0.098871,0.098871,0.098871,29.021,29.021,29.021,0.0025956,0.0081035,0.0026948,372.02,372.02,372.02,372.02,4.519,4.519,4.519,4.519
0.63615,0.63615,0.63615,0.63615,0.0011482,0.0011482,0.0011482,0.0011482,0.443,0.57943,0.87182,0.085479,0.085479,0.085479,88.644,88.644,88.644,0.069468,0.0097073,0.00091029,24556,24556,24556,24556,3.236,3.236,3.236,3.236
0.3727,0.3727,0.3727,0.3727,0.029795,0.029795,0.029795,0.029795,0.43363,0.50438,0.96438,0.016756,0.016756,0.016756,81.541,81.541,81.541,0.062889,0.0052373,0.0055649,509.99,509.99,509.99,509.99,9.8667,9.8667,9.8667,9.8667
0.57023,0.57023,0.57023,0.57023,0.045362,0.045362,0.045362,0.045362,0.39057,0.42412,0.60831,0.093651,0.093651,0.093651,70.587,70.587,70.587,0.027222,0.0015756,0.0015616,443.66,443.66,443.66,443.66,0.9212,0.9212,0.9212,0.9212
0.1158,0.1158,0.1158,0.1158,0.026476,0.026476,0.026476,0.026476,0.6389,0.6346,0.63908,0.045974,0.045974,0.045974,49.329,49.329,49.329,0.037285,0.0024711,0.0089361,107.88,107.88,107.88,107.88,5.7621,5.7621,5.7621,5.7621
0.25531,0.25531,0.25531,0.25531,0.050617,0.050617,0.050617,0.050617,0.13729,0.43937,0.59351,0.053732,0.053732,0.053732,36.217,36.217,36.217,0.045615,0.0068097,0.0074045,91.336,91.336,91.336,91.336,5.5576,5.5576,5.5576,5.5576
0.54968,0.54968,0.54968,0.54968,0.03928,0.03928,0.03928,0.03928,0.18049,0.4527,0.33118,0.030694,0.030694,0.030694,43.866,43.866,43.866,0.066988,0.0036208,0.0049526,306.93,306.93,306.93,306.93,4.8633,4.8633,4.8633,4.8633
0.37892,0.37892,0.37892,0.37892,0.0076581,0.0076581,0.0076581,0.0076581,0.97222,0.37723,0.70553,0.084093,0.084093,0.084093,73.091,73.091,73.091,0.049888,0.0062878,0.0018298,1808.2,1808.2,1808.2,1808.2,7.57,7.57,7.57,7.57
0.68284,0.68284,0.68284,0.68284,0.076032,0.076032,0.076032,0.076032,0.16863,0.32132,0.19179,0.076096,0.076096,0.076096,83.747,83.747,83.747,0.018418,0.0043992,0.009735,376.07,376.07,376.07,376.07,6.5118,6.5118,6.5118,6.5118
0.85795,0.85795,0.85795,0.85795,0.084235,0.084235,0.084235,0.084235,0.89987,0.80867,0.74306,0.070274,0.070274,0.070274,47.861,47.861,47.861,0.041151,0.00030458,0.0021082,243.74,243.74,243.74,243.74,9.5884,9.5884,9.5884,9.5884
0.22991,0.22991,0.22991,0.22991,0.060097,0.060097,0.060097,0.060097,0.93674,0.22479,0.72612,0.050226,0.050226,0.050226,95.591,95.591,95.591,0.034499,0.00067241,0.0024309,182.85,182.85,182.85,182.85,8.1069,8.1069,8.1069,8.1069
0.026872,0.026872,0.026872,0.026872,0.070628,0.070628,0.070628,0.070628,0.50256,0.73825,0.71579,0.02373,0.02373,0.02373,92.009,92.009,92.009,0.084701,0.0058252,0.0058348,17.503,17.503,17.503,17.503,2.3222,2.3222,2.3222,2.3222
0.17413,0.17413,0.17413,0.17413,0.079444,0.079444,0.079444,0.079444,0.57654,0.17749,0.89899,0.031639,0.031639,0.031639,20.484,20.484,20.484,0.0019021,0.0092617,0.0011656,22.449,22.449,22.449,22.449,9.7944,9.7944,9.7944,9.7944
0.14331,0.14331,0.14331,0.14331,0.080363,0.080363,0.080363,0.080363,0.81936,0.86109,0.79255,0.049477,0.049477,0.049477,14.531,14.531,14.531,0.082257,0.00072592,0.0059069,12.956,12.956,12.956,12.956,5.2016,5.2016,5.2016,5.2016
0.20989,0.20989,0.20989,0.20989,0.061414,0.061414,0.061414,0.061414,0.80998,0.88517,0.84828,0.034045,0.034045,0.034045,55.767,55.767,55.767,0.047138,0.0019181,0.0072488,95.294,95.294,95.294,95.294,6.6706,6.6706,6.6706,6.6706
0.35552,0.35552,0.35552,0.35552,0.0024904,0.0024904,0.0024904,0.0024904,0.95866,0.47062,0.88497,0.02573,0.02573,0.02573,77.914,77.914,77.914,0.065529,0.0057254,0.00079152,5561.4,5561.4,5561.4,5561.4,6.9208,6.9208,6.9208,6.9208
0.40337,0.40337,0.40337,0.40337,0.089404,0.089404,0.089404,0.089404,0.94701,0.5706,0.58205,0.035173,0.035173,0.035173,67.914,67.914,67.914,0.038036,0.0026226,0.0051145,153.21,153.21,153.21,153.21,1.4286,1.4286,1.4286,1.4286
0.7313,0.7313,0.7313,0.7313,0.086292,0.086292,0.086292,0.086292,0.10449,0.4884,0.38347,0.048399,0.048399,0.048399,38.017,38.017,38.017,0.0087261,0.0016558,0.0016773,161.09,161.09,161.09,161.09,4.2707,4.2707,4.2707,4.2707
0.2634,0.2634,0.2634,0.2634,0.092658,0.092658,0.092658,0.092658,0.98705,0.79334,0.54772,0.079324,0.079324,0.079324,22.564,22.564,22.564,0.08531,0.0082842,0.005288,32.072,32.072,32.072,32.072,3.834,3.834,3.834,3.834
0.36228,0.36228,0.36228,0.36228,0.066453,0.066453,0.066453,0.066453,0.11549,0.41026,0.15637,0.058845,0.058845,0.058845,85.403,85.403,85.403,0.078338,0.00097516,0.0046548,232.79,232.79,232.79,232.79,9.0646,9.0646,9.0646,9.0646
0.61834,0.61834,0.61834,0.61834,0.094268,0.094268,0.094268,0.094268,0.47973,0.96914,0.9795,0.038718,0.038718,0.038718,29.921,29.921,29.921,0.058079,0.0081956,0.0038257,98.132,98.132,98.132,98.132,5.0515,5.0515,5.0515,5.0515
0.20415,0.20415,0.20415,0.20415,0.093997,0.093997,0.093997,0.093997,0.58875,0.60036,0.16885,0.072409,0.072409,0.072409,62.267,62.267,62.267,0.088287,0.00025506,0.0086116,67.618,67.618,67.618,67.618,8.7693,8.7693,8.7693,8.7693
0.13102,0.13102,0.13102,0.13102,0.015513,0.015513,0.015513,0.015513,0.14607,0.92601,0.10686,0.071894,0.071894,0.071894,9.9925,9.9925,9.9925,0.053421,0.0060014,0.00056786,42.197,42.197,42.197,42.197,1.0126,1.0126,1.0126,1.0126
0.41383,0.41383,0.41383,0.41383,0.025344,0.025344,0.025344,0.025344,0.19216,0.84011,0.23188,0.043005,0.043005,0.043005,58.329,58.329,58.329,0.056833,0.0045018,0.0031123,476.2,476.2,476.2,476.2,6.324,6.324,6.324,6.324
0.80651,0.80651,0.80651,0.80651,0.011239,0.011239,0.011239,0.011239,0.42323,0.75501,0.12418,0.052914,0.052914,0.052914,80.558,80.558,80.558,0.081363,0.0053946,0.0062779,2890.5,2890.5,2890.5,2890.5,1.8881,1.8881,1.8881,1.8881
